mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.10231908410787582,0.02864180877804756,0.19076013565063477,496,0.008273699
0.04613077640533447,0.010223254561424255,0.0693686306476593,240,0.0035162654
0.043548472225666046,0.01769152097404003,0.09084898233413696,160,0.0013717478
0.03688576817512512,0.006661140359938145,0.05905674025416374,212,0.0015818562
0.04092185199260712,0.006631208583712578,0.058407973498106,144,0.0012874278
0.03390668332576752,0.006617063656449318,0.05441571772098541,475,0.0015344755
0.053621016442775726,0.01632733829319477,0.09293059259653091,220,0.0012486123
0.09509267657995224,0.026262540370225906,0.1483762413263321,282,0.0048854887
0.05500342696905136,0.021950263530015945,0.13215255737304688,308,0.0027940602
0.041612885892391205,0.006389416754245758,0.05912734940648079,136,0.00093387667
0.03793146088719368,0.009655928239226341,0.06182660162448883,227,0.00091253774
0.050263501703739166,0.015008329413831234,0.09379900991916656,563,0.0033282507
0.06807591766119003,0.021093402057886124,0.11230596154928207,248,0.003587153
0.04498070478439331,0.015651745721697807,0.0942029282450676,229,0.0010331846
0.0,0.0,0.0,0,0.0031695038
0.05188592150807381,0.02360755391418934,0.12639066576957703,412,0.0031863956
0.07414853572845459,0.02118128351867199,0.12006121128797531,284,0.0045803566
0.04595049098134041,0.007813656702637672,0.06316013634204865,192,0.0008082661
0.04012002423405647,0.005936834029853344,0.061276160180568695,219,0.0019091571
0.03749455139040947,0.005459633655846119,0.05167262256145477,156,0.0014233231
0.047794364392757416,0.008705079555511475,0.07057768106460571,336,0.00067146966
0.08976472169160843,0.02506600320339203,0.1595490425825119,448,0.0060962318
0.07471254467964172,0.02235559932887554,0.12061616778373718,260,0.0044451198
0.053485676646232605,0.014587434008717537,0.09130322188138962,207,0.0018125031
0.05116026848554611,0.011644204147160053,0.08646763861179352,272,0.00068424724
0.07770402729511261,0.0258359182626009,0.1288764923810959,507,0.00507084
0.0,0.0,0.0,0,0.0035874457
0.08641452342271805,0.018069731071591377,0.13014917075634003,231,0.0056857904
0.06626486033201218,0.021144313737750053,0.11766821146011353,482,0.004120094
0.04757508262991905,0.01246673334389925,0.09041929244995117,266,0.0009742725
0.051841020584106445,0.01857553981244564,0.1082359105348587,507,0.0056313626
0.05811486393213272,0.010950165800750256,0.08642484992742538,256,0.0025613462
0.04578361287713051,0.009471778757870197,0.07583487033843994,172,0.0007144161
0.04770490154623985,0.017655981704592705,0.10248588770627975,176,0.0015155256
0.056982044130563736,0.01008567214012146,0.08412577211856842,412,0.003809608
0.04373509809374809,0.009235535748302937,0.0708012729883194,292,0.0013654275
0.12200994044542313,0.04159901663661003,0.2055133730173111,403,0.0068269116
0.07740730792284012,0.025869982317090034,0.1315317302942276,402,0.0044769263
0.04281504452228546,0.007701378781348467,0.06637457758188248,340,0.0008625707
0.0,0.0,0.0,0,0.0056752907
0.04820787161588669,0.014571856707334518,0.09185128659009933,294,0.0015849272
0.05938280001282692,0.01826232485473156,0.10918634384870529,380,0.0022558246
0.0993880107998848,0.05409705638885498,0.211284801363945,420,0.0045303097
0.03340081870555878,0.005117370747029781,0.051223695278167725,276,0.0013433631
0.057903364300727844,0.015685580670833588,0.10852453112602234,340,0.00049110246
0.05092254653573036,0.010884158313274384,0.0741327702999115,188,0.002092383
