mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.049124766141176224,0.007502519991248846,0.07025826722383499,285,0.007781132
0.04954785853624344,0.011941786855459213,0.08296713978052139,340,0.0054415623
0.0672045648097992,0.015217882581055164,0.1001552939414978,345,0.0074897893
0.045345354825258255,0.017785215750336647,0.09081941843032837,471,0.0052635777
0.08587240427732468,0.015263071283698082,0.11883267760276794,176,0.0055204057
0.039636146277189255,0.007680672686547041,0.06104431301355362,164,0.0014671993
0.0348585806787014,0.009337109513580799,0.055924952030181885,164,0.003947524
0.04452583193778992,0.010844351723790169,0.06579671800136566,356,0.0038524396
0.050031546503305435,0.018033001571893692,0.0982440635561943,451,0.006982116
0.049792613834142685,0.018866069614887238,0.10655530542135239,147,0.0020150642
0.0,0.0,0.0,0,0.0059951814
0.04536861926317215,0.009583000093698502,0.06885766983032227,209,0.0022690808
0.060213394463062286,0.019400883466005325,0.11502864956855774,171,0.0055075986
0.042998068034648895,0.007124125491827726,0.06288614869117737,360,0.003378782
0.04158995673060417,0.008499913848936558,0.05986344814300537,147,0.0031248836
0.06286223232746124,0.015588806010782719,0.0937531366944313,265,0.006012884
0.03909674659371376,0.007412010803818703,0.05949291214346886,364,0.0031076
0.03761957213282585,0.011903772130608559,0.07119245082139969,144,0.0028100992
0.043775465339422226,0.009048918262124062,0.06533131003379822,98,0.0055746497
0.0,0.0,0.0,0,0.005339101
0.058662064373493195,0.021503962576389313,0.10130169987678528,279,0.008269189
0.05745230242609978,0.012290522456169128,0.088602215051651,383,0.0059340578
0.033626340329647064,0.0052931299433112144,0.049497753381729126,256,0.0023781273
0.0690273568034172,0.00807102769613266,0.0845898911356926,58,0.0033468965
0.0,0.0,0.0,0,0.0047791232
0.12236840277910233,0.01910492777824402,0.1546393483877182,86,0.0037801203
0.03565311059355736,0.011082964949309826,0.06993241608142853,280,0.0043178443
0.10124774277210236,0.021549690514802933,0.14256949722766876,160,0.0065236795
0.05953025817871094,0.0239938423037529,0.12180493772029877,312,0.0053401953
0.03985108062624931,0.00751275010406971,0.05916593223810196,168,0.0014171011
0.07117735594511032,0.023834368214011192,0.13036799430847168,486,0.0077591008
0.04237742722034454,0.007928535342216492,0.06687795370817184,308,0.002575529
0.043471332639455795,0.00786597654223442,0.06567639112472534,291,0.0017202244
0.0,0.0,0.0,0,0.008782383
0.04151691123843193,0.008421960286796093,0.06294868141412735,280,0.0032527319
0.029640689492225647,0.004280372988432646,0.04128357395529747,204,0.0022250798
0.03495894372463226,0.007264555897563696,0.05637108534574509,288,0.0029265448
0.055330704897642136,0.01935744471848011,0.09928739815950394,423,0.004554947
0.046654488891363144,0.008727111853659153,0.07239341735839844,238,0.0043545137
0.0,0.0,0.0,0,0.0052278265
0.04742516577243805,0.01105888094753027,0.07189978659152985,166,0.0036537962
0.0,0.0,0.0,0,0.003365668
0.0,0.0,0.0,0,0.004638701
0.02982306107878685,0.004268380347639322,0.043990153819322586,308,0.0034245818
0.04757934436202049,0.015887515619397163,0.08568966388702393,276,0.003775874
0.03431626781821251,0.0054512121714651585,0.047714751213788986,140,0.0017125551
0.04301634803414345,0.008906436152756214,0.06952875107526779,223,0.004595835
0.03510585427284241,0.005965152755379677,0.05534553527832031,234,0.003106477
0.06889498233795166,0.02222062647342682,0.12141940742731094,108,0.002477102
0.0547931082546711,0.02333769015967846,0.10350123047828674,322,0.0038453825
0.046291958540678024,0.013438565656542778,0.0934993252158165,252,0.0021392226
0.035991668701171875,0.006169700995087624,0.05565328523516655,228,0.0031750551
0.04271921142935753,0.010916261933743954,0.0880461037158966,159,0.002227969
0.07287157326936722,0.024871358647942543,0.14231112599372864,502,0.008127897
0.040141504257917404,0.006779449991881847,0.05705678462982178,324,0.001608081
0.07611163705587387,0.017872925847768784,0.11982020735740662,218,0.00579701
0.04483765363693237,0.014655712991952896,0.08352048695087433,229,0.0048867203
0.05320468917489052,0.012197574600577354,0.09052661061286926,372,0.0032496967
0.0581035353243351,0.019611747935414314,0.09135238826274872,172,0.0056108744
0.0592050664126873,0.015601016581058502,0.09794960916042328,464,0.0053317114
0.05348929762840271,0.014980260282754898,0.09434173256158829,316,0.0056833625
0.06319157779216766,0.019159039482474327,0.10451062768697739,492,0.007893113
0.04858575761318207,0.010617086663842201,0.07844934612512589,199,0.0009594823
0.042234260588884354,0.00817160028964281,0.07356993108987808,292,0.0022188653
0.03721408545970917,0.011097704991698265,0.07295270264148712,283,0.003457288
0.08312596380710602,0.009288324974477291,0.10288413614034653,48,0.0072957473
0.05003231018781662,0.01639736443758011,0.10037244856357574,200,0.0050298534
0.07223694771528244,0.025829873979091644,0.12060139328241348,101,0.00345782
0.048167984932661057,0.012926174327731133,0.07609916478395462,123,0.003212594
0.044558506458997726,0.006961445789784193,0.06228495016694069,280,0.002781226
0.04504385218024254,0.010557528585195541,0.07458849996328354,323,0.0036820688
0.04690534248948097,0.014469917863607407,0.0865914523601532,368,0.0046681343
0.04176235571503639,0.011190359480679035,0.07782373577356339,524,0.0022035253
0.03380971774458885,0.006525096483528614,0.05303626507520676,83,0.0029121605
0.061718810349702835,0.016784999519586563,0.10735677927732468,397,0.0068394826
0.032467473298311234,0.008335853926837444,0.060339346528053284,391,0.0041370518
0.03362023085355759,0.006571933627128601,0.0621006079018116,207,0.0031228615
